5.874773004907808037e-05
6.914586246483068945e-05
4.920514519762543516e-05
5.240588911289989911e-05
1.417968310445979369e-05
6.510087634618944648e-05
6.988606339702868988e-05
4.658567339839455690e-05
8.283638414141192166e-05
5.236218933052803941e-05
7.873375059350190997e-05
5.768500924468309061e-05
1.001258749872919118e-04
1.019693495203062783e-04
6.281487052760717873e-05
8.183713313129199719e-05
