6.004799896218923763e-05
7.912185150857840019e-05
6.676493588789212676e-05
1.021758202639869319e-04
4.833584343263858129e-05
6.523093286388719533e-05
6.976691417370478978e-05
4.580965335100170614e-05
8.335402023521167438e-05
4.931555252375238203e-05
7.665394273410909272e-05
4.991727017130977276e-05
8.571420206950251483e-05
8.855441391764453697e-05
4.853731034805035201e-05
1.286200683669822941e-03
